WKT,name,description
"POLYGON ((106.8235737 -6.1714775, 106.8233913 -6.1716055, 106.8232626 -6.1717548, 106.8230373 -6.1798028, 106.8233538 -6.1801921, 106.8238795 -6.1803948, 106.8310249 -6.1801334, 106.8310946 -6.1797761, 106.8309981 -6.1794721, 106.8304187 -6.1788321, 106.8304616 -6.1786455, 106.830644 -6.1784748, 106.8298876 -6.1777388, 106.8299091 -6.1775735, 106.8298662 -6.1775415, 106.8299145 -6.1757655, 106.8299842 -6.1757708, 106.8299949 -6.1752375, 106.8300486 -6.1752108, 106.8299949 -6.1745655, 106.8300378 -6.1745388, 106.8299198 -6.1740908, 106.8300325 -6.1741762, 106.8298125 -6.1734775, 106.8296784 -6.1734028, 106.8292493 -6.1731628, 106.8290991 -6.1729708, 106.829083 -6.1727415, 106.8292493 -6.1718455, 106.8289972 -6.1715468, 106.8235737 -6.1714775))",Taman Monas Jakarta,
